3.806100000000000136e+02,9.459999999999999520e-01
3.815482343234323821e+02,9.459999999999999520e-01
3.824864686468646937e+02,9.459999999999999520e-01
3.834247029702970622e+02,9.459999999999999520e-01
3.843629372937293738e+02,9.459999999999999520e-01
3.853011716171617422e+02,9.459999999999999520e-01
3.862394059405940538e+02,9.459999999999999520e-01
3.871776402640264223e+02,9.439999999999999503e-01
3.881158745874587339e+02,9.439999999999999503e-01
3.890541089108911024e+02,9.439999999999999503e-01
3.899923432343234708e+02,9.439999999999999503e-01
3.909305775577557824e+02,9.439999999999999503e-01
3.918688118811881509e+02,9.439999999999999503e-01
3.928070462046204625e+02,9.439999999999999503e-01
3.937452805280528310e+02,9.439999999999999503e-01
3.946835148514851426e+02,9.439999999999999503e-01
3.956217491749175110e+02,9.459999999999999520e-01
3.965599834983498226e+02,9.459999999999999520e-01
3.974982178217821911e+02,9.459999999999999520e-01
3.984364521452145596e+02,9.459999999999999520e-01
3.993746864686468712e+02,9.469999999999999529e-01
4.003129207920792396e+02,9.469999999999999529e-01
4.012511551155115512e+02,9.489999999999999547e-01
4.021893894389439197e+02,9.499999999999999556e-01
4.031276237623762313e+02,9.519999999999999574e-01
4.040658580858085998e+02,9.539999999999999591e-01
4.050040924092409114e+02,9.559999999999999609e-01
4.059423267326732798e+02,9.569999999999999618e-01
4.068805610561056483e+02,9.629999999999999671e-01
4.078187953795379599e+02,9.659999999999999698e-01
4.087570297029703283e+02,9.679999999999999716e-01
4.096952640264026400e+02,9.719999999999999751e-01
4.106334983498350084e+02,9.759999999999999787e-01
4.115717326732673200e+02,9.789999999999999813e-01
4.125099669966996885e+02,9.819999999999999840e-01
4.134482013201320569e+02,9.839999999999999858e-01
4.143864356435643685e+02,9.859999999999999876e-01
4.153246699669967370e+02,9.889999999999999902e-01
4.162629042904290486e+02,9.909999999999999920e-01
4.172011386138614171e+02,9.939999999999999947e-01
4.181393729372937287e+02,9.939999999999999947e-01
4.190776072607260971e+02,9.919999999999999929e-01
4.200158415841584088e+02,9.919999999999999929e-01
4.209540759075907772e+02,9.909999999999999920e-01
4.218923102310230888e+02,9.909999999999999920e-01
4.228305445544554573e+02,9.879999999999999893e-01
4.237687788778878257e+02,9.849999999999999867e-01
4.247070132013201373e+02,9.849999999999999867e-01
4.256452475247525058e+02,9.839999999999999858e-01
4.265834818481848174e+02,9.819999999999999840e-01
4.275217161716171859e+02,9.809999999999999831e-01
4.284599504950494975e+02,9.789999999999999813e-01
4.293981848184818659e+02,9.779999999999999805e-01
4.303364191419142344e+02,9.729999999999999760e-01
4.312746534653465460e+02,9.699999999999999734e-01
4.322128877887789145e+02,9.679999999999999716e-01
4.331511221122112261e+02,9.629999999999999671e-01
4.340893564356435945e+02,9.599999999999999645e-01
4.350275907590759061e+02,9.569999999999999618e-01
4.359658250825082746e+02,9.559999999999999609e-01
4.369040594059405862e+02,9.499999999999999556e-01
4.378422937293729547e+02,9.459999999999999520e-01
4.387805280528052663e+02,9.439999999999999503e-01
4.397187623762376347e+02,9.379999999999999449e-01
4.406569966996700032e+02,9.330000000000000515e-01
4.415952310231023148e+02,9.200000000000000400e-01
4.425334653465346832e+02,9.150000000000000355e-01
