3.846150000000000091e+02,9.459999999999999520e-01
3.859336874757657938e+02,9.459999999999999520e-01
3.872523749515316354e+02,9.459999999999999520e-01
3.885710624272974201e+02,9.459999999999999520e-01
3.898897499030632048e+02,9.459999999999999520e-01
3.912084373788289895e+02,9.459999999999999520e-01
3.925271248545948310e+02,9.459999999999999520e-01
3.938458123303606158e+02,9.459999999999999520e-01
3.951644998061264005e+02,9.459999999999999520e-01
3.964831872818922420e+02,9.459999999999999520e-01
3.978018747576580267e+02,9.459999999999999520e-01
3.991205622334238114e+02,9.459999999999999520e-01
4.004392497091895962e+02,9.439999999999999503e-01
4.017579371849554377e+02,9.439999999999999503e-01
4.030766246607212224e+02,9.439999999999999503e-01
4.043953121364870071e+02,9.439999999999999503e-01
4.057139996122528487e+02,9.439999999999999503e-01
4.070326870880186334e+02,9.439999999999999503e-01
4.083513745637844181e+02,9.439999999999999503e-01
4.096700620395502028e+02,9.439999999999999503e-01
4.109887495153160444e+02,9.419999999999999485e-01
4.123074369910818291e+02,9.399999999999999467e-01
4.136261244668476138e+02,9.399999999999999467e-01
4.149448119426134554e+02,9.379999999999999449e-01
4.162634994183792401e+02,9.379999999999999449e-01
4.175821868941450248e+02,9.340000000000000524e-01
4.189008743699108095e+02,9.340000000000000524e-01
4.202195618456766510e+02,9.340000000000000524e-01
4.215382493214424358e+02,9.320000000000000506e-01
4.228569367972082205e+02,9.320000000000000506e-01
4.241756242729740052e+02,9.320000000000000506e-01
4.254943117487398467e+02,9.320000000000000506e-01
4.268129992245056314e+02,9.320000000000000506e-01
4.281316867002714162e+02,9.320000000000000506e-01
4.294503741760372577e+02,9.320000000000000506e-01
4.307690616518030424e+02,9.340000000000000524e-01
4.320877491275688271e+02,9.340000000000000524e-01
4.334064366033346687e+02,9.340000000000000524e-01
4.347251240791004534e+02,9.340000000000000524e-01
4.360438115548662381e+02,9.360000000000000542e-01
4.373624990306320228e+02,9.360000000000000542e-01
4.386811865063978644e+02,9.360000000000000542e-01
4.399998739821636491e+02,9.360000000000000542e-01
4.413185614579294338e+02,9.360000000000000542e-01
