4.500000000000000000e+02,7.983682699999999910e-02
4.540000000000000000e+02,3.101205800000000207e-02
4.580000000000000000e+02,5.894854000000000586e-03
4.620000000000000000e+02,1.435268800000000060e-02
4.660000000000000000e+02,1.063636700000000074e-02
4.700000000000000000e+02,1.678751900000000075e-02
4.740000000000000000e+02,1.012377100000000016e-02
4.780000000000000000e+02,1.422453900000000132e-02
4.820000000000000000e+02,1.178970800000000117e-02
4.860000000000000000e+02,1.217415500000000074e-02
4.900000000000000000e+02,1.255860200000000031e-02
4.940000000000000000e+02,1.550602900000000103e-02
4.980000000000000000e+02,2.255422400000000119e-02
5.020000000000000000e+02,1.204600600000000146e-02
5.060000000000000000e+02,2.165718100000000104e-02
5.100000000000000000e+02,2.152903200000000003e-02
5.140000000000000000e+02,2.985871700000000337e-02
5.180000000000000000e+02,2.588609800000000322e-02
5.220000000000000000e+02,2.191347900000000307e-02
5.260000000000000000e+02,7.048195000000000154e-03
5.300000000000000000e+02,1.960679700000000220e-02
5.340000000000000000e+02,1.653122100000000219e-02
5.380000000000000000e+02,1.409639000000000031e-02
5.420000000000000000e+02,1.178970800000000117e-02
5.460000000000000000e+02,1.089266500000000103e-02
5.500000000000000000e+02,1.794086000000000292e-02
5.540000000000000000e+02,2.216977700000000162e-02
5.580000000000000000e+02,1.435268800000000060e-02
5.620000000000000000e+02,2.050384000000000234e-02
5.660000000000000000e+02,9.483026000000000302e-03
5.700000000000000000e+02,1.986309500000000075e-02
5.740000000000000000e+02,9.867472999999999869e-03
5.780000000000000000e+02,4.997811000000000441e-03
5.820000000000000000e+02,1.384009200000000175e-02
5.860000000000000000e+02,8.714132000000001169e-03
5.900000000000000000e+02,9.739324000000000592e-03
5.940000000000000000e+02,1.038006900000000045e-02
5.980000000000000000e+02,8.714132000000001169e-03
6.020000000000000000e+02,1.255860200000000031e-02
6.060000000000000000e+02,8.714132000000001169e-03
6.100000000000000000e+02,1.332749600000000118e-02
6.140000000000000000e+02,9.739324000000000592e-03
6.180000000000000000e+02,1.601862500000000161e-02
