4.042549999999999955e+02,7.870000000000000329e-01
4.055847864420062479e+02,7.680000000000000160e-01
4.069145728840125571e+02,7.600000000000000089e-01
4.082443593260188095e+02,7.580000000000000071e-01
4.095741457680250619e+02,7.429999999999999938e-01
4.109039322100313711e+02,7.389999999999999902e-01
4.122337186520376235e+02,7.270999999999999686e-01
4.135635050940438759e+02,7.080999999999999517e-01
4.148932915360501283e+02,6.951000000000000512e-01
4.162230779780564376e+02,6.909999999999999476e-01
4.175528644200626900e+02,6.850000000000000533e-01
4.188826508620689424e+02,6.810000000000000497e-01
4.202124373040752516e+02,6.770000000000000462e-01
4.215422237460815040e+02,6.750000000000000444e-01
4.228720101880877564e+02,6.750000000000000444e-01
4.242017966300940088e+02,6.720000000000000417e-01
4.255315830721003181e+02,6.720000000000000417e-01
4.268613695141065705e+02,6.720000000000000417e-01
4.281911559561128229e+02,6.720000000000000417e-01
4.295209423981191321e+02,6.750000000000000444e-01
4.308507288401253845e+02,6.770000000000000462e-01
4.321805152821316369e+02,6.810000000000000497e-01
4.335103017241379462e+02,6.909999999999999476e-01
4.348400881661441986e+02,6.999999999999999556e-01
4.361698746081504510e+02,7.039999999999999591e-01
4.374996610501567602e+02,7.079999999999999627e-01
4.388294474921630126e+02,7.159999999999999698e-01
4.401592339341692650e+02,7.219999999999999751e-01
4.414890203761755174e+02,7.289999999999999813e-01
4.428188068181818267e+02,7.409000000000000030e-01
4.441485932601880791e+02,7.580000000000000071e-01
4.454783797021943315e+02,7.620000000000000107e-01
4.468081661442006407e+02,7.640000000000000124e-01
4.481379525862068931e+02,7.750000000000000222e-01
4.494677390282131455e+02,7.750000000000000222e-01
4.507975254702193979e+02,7.810000000000000275e-01
4.521273119122257071e+02,7.929000000000000492e-01
4.534570983542319595e+02,8.000000000000000444e-01
4.547868847962382119e+02,8.060000000000000497e-01
4.561166712382445212e+02,8.060000000000000497e-01
4.574464576802507736e+02,8.120000000000000551e-01
4.587762441222570260e+02,8.120000000000000551e-01
4.601060305642633352e+02,8.139999999999999458e-01
4.614358170062695876e+02,8.159999999999999476e-01
4.627656034482758400e+02,8.219999999999999529e-01
4.640953898902821493e+02,8.269999999999999574e-01
4.654251763322884017e+02,8.289999999999999591e-01
4.667549627742946541e+02,8.289999999999999591e-01
4.680847492163009065e+02,8.289999999999999591e-01
4.694145356583072157e+02,8.309999999999999609e-01
4.707443221003134681e+02,8.309999999999999609e-01
4.720741085423197205e+02,8.329999999999999627e-01
4.734038949843260298e+02,8.349999999999999645e-01
4.747336814263322822e+02,8.349999999999999645e-01
4.760634678683385346e+02,8.349999999999999645e-01
4.773932543103447870e+02,8.349999999999999645e-01
4.787230407523510962e+02,8.349999999999999645e-01
4.800528271943573486e+02,8.329999999999999627e-01
4.813826136363636579e+02,8.309999999999999609e-01
4.827124000783699103e+02,8.309999999999999609e-01
4.840421865203761627e+02,8.159999999999999476e-01
4.853719729623824151e+02,8.100000000000000533e-01
4.867017594043887243e+02,8.020000000000000462e-01
4.880315458463949767e+02,7.970000000000000417e-01
4.893613322884012291e+02,7.950000000000000400e-01
4.906911187304075384e+02,7.930000000000000382e-01
4.920209051724137908e+02,7.771000000000000130e-01
4.933506916144200432e+02,7.750000000000000222e-01
4.946804780564262956e+02,7.661000000000000032e-01
4.960102644984326048e+02,7.620000000000000107e-01
4.973400509404388572e+02,7.600000000000000089e-01
4.986698373824451096e+02,7.560000000000000053e-01
4.999996238244514188e+02,7.560000000000000053e-01
5.013294102664576712e+02,7.560000000000000053e-01
5.026591967084639236e+02,7.560000000000000053e-01
5.039889831504701760e+02,7.560000000000000053e-01
5.053187695924764853e+02,7.580000000000000071e-01
5.066485560344827377e+02,7.620000000000000107e-01
5.079783424764890469e+02,7.699000000000000288e-01
5.093081289184952993e+02,7.750000000000000222e-01
5.106379153605015517e+02,7.950000000000000400e-01
5.119677018025078041e+02,8.139999999999999458e-01
5.132974882445140565e+02,8.269999999999999574e-01
5.146272746865204226e+02,8.349999999999999645e-01
5.159570611285266750e+02,8.409999999999999698e-01
5.172868475705329274e+02,8.538999999999999924e-01
5.186166340125391798e+02,8.599999999999999867e-01
5.199464204545454322e+02,8.699000000000000066e-01
5.212762068965516846e+02,8.928000000000000380e-01
5.226059933385579370e+02,9.099000000000000421e-01
5.239357797805641894e+02,9.140000000000000346e-01
5.252655662225705555e+02,9.160000000000000364e-01
5.265953526645768079e+02,9.220000000000000417e-01
5.279251391065830603e+02,9.330000000000000515e-01
5.292549255485893127e+02,9.370000000000000551e-01
5.305847119905955651e+02,9.409999999999999476e-01
5.319144984326019312e+02,9.469999999999999529e-01
5.332442848746081836e+02,9.519999999999999574e-01
5.345740713166144360e+02,9.559999999999999609e-01
5.359038577586206884e+02,9.579999999999999627e-01
5.372336442006269408e+02,9.579999999999999627e-01
5.385634306426331932e+02,9.599999999999999645e-01
5.398932170846394456e+02,9.619999999999999662e-01
5.412230035266456980e+02,9.639999999999999680e-01
5.425527899686520641e+02,9.639999999999999680e-01
5.438825764106583165e+02,9.659999999999999698e-01
5.452123628526645689e+02,9.659999999999999698e-01
5.465421492946708213e+02,9.679999999999999716e-01
5.478719357366770737e+02,9.679999999999999716e-01
5.492017221786834398e+02,9.679999999999999716e-01
5.505315086206896922e+02,9.719999999999999751e-01
5.518612950626959446e+02,9.719999999999999751e-01
5.531910815047021970e+02,9.749999999999999778e-01
5.545208679467084494e+02,9.749999999999999778e-01
5.558506543887147018e+02,9.769999999999999796e-01
5.571804408307209542e+02,9.769999999999999796e-01
5.585102272727272066e+02,9.769999999999999796e-01
5.598400137147334590e+02,9.789999999999999813e-01
5.611698001567398251e+02,9.789999999999999813e-01
